7.261709041989297475e+02 0.000000000000000000e+00 3.440816423307621221e+02
0.000000000000000000e+00 7.287371474941351153e+02 2.268243620234783293e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
